width,height,className,classId,path
283,345,homer_simpson,7,dataset_002747.png
246,317,marge_simpson,11,dataset_002748.png
405,410,homer_simpson,7,dataset_002749.png
130,127,chief_wiggum,4,dataset_002750.png
179,402,apu_nahasapeemapetilon,1,dataset_002751.png
158,183,nelson_muntz,15,dataset_002752.png
225,297,lisa_simpson,10,dataset_002753.png
126,168,lisa_simpson,10,dataset_002754.png
277,310,lisa_simpson,10,dataset_002755.png
175,217,charles_montgomery_burns,3,dataset_002756.png
240,400,lisa_simpson,10,dataset_002757.png
280,318,ned_flanders,14,dataset_002758.png
237,282,edna_krabappel,6,dataset_002759.png
164,199,milhouse_van_houten,12,dataset_002760.png
230,274,krusty_the_clown,9,dataset_002761.png
287,328,chief_wiggum,4,dataset_002762.png
224,377,marge_simpson,11,dataset_002763.png
324,363,chief_wiggum,4,dataset_002764.png
175,285,marge_simpson,11,dataset_002765.png
363,352,nelson_muntz,15,dataset_002766.png
366,416,krusty_the_clown,9,dataset_002767.png
211,317,ned_flanders,14,dataset_002768.png
376,336,homer_simpson,7,dataset_002769.png
142,237,bart_simpson,2,dataset_002770.png
233,280,moe_szyslak,13,dataset_002771.png
171,284,bart_simpson,2,dataset_002772.png
156,223,principal_skinner,16,dataset_002773.png
257,359,kent_brockman,8,dataset_002774.png
174,323,ned_flanders,14,dataset_002775.png
235,382,homer_simpson,7,dataset_002776.png
228,367,homer_simpson,7,dataset_002777.png
325,332,kent_brockman,8,dataset_002778.png
176,393,bart_simpson,2,dataset_002779.png
218,256,bart_simpson,2,dataset_002780.png
192,237,lisa_simpson,10,dataset_002781.png
175,327,homer_simpson,7,dataset_002782.png
199,332,chief_wiggum,4,dataset_002783.png
178,257,marge_simpson,11,dataset_002784.png
202,219,moe_szyslak,13,dataset_002785.png
242,276,chief_wiggum,4,dataset_002786.png
185,413,moe_szyslak,13,dataset_002787.png
221,384,marge_simpson,11,dataset_002788.png
271,400,principal_skinner,16,dataset_002789.png
280,406,ned_flanders,14,dataset_002790.png
295,312,comic_book_guy,5,dataset_002791.png
255,304,moe_szyslak,13,dataset_002792.png
153,184,edna_krabappel,6,dataset_002793.png
185,293,marge_simpson,11,dataset_002794.png
359,402,charles_montgomery_burns,3,dataset_002795.png
204,409,abraham_grampa_simpson,0,dataset_002796.png
192,258,lisa_simpson,10,dataset_002797.png
156,246,lisa_simpson,10,dataset_002798.png
272,420,kent_brockman,8,dataset_002799.png
235,365,bart_simpson,2,dataset_002800.png
222,297,ned_flanders,14,dataset_002801.png
195,342,charles_montgomery_burns,3,dataset_002802.png
255,353,marge_simpson,11,dataset_002803.png
123,179,abraham_grampa_simpson,0,dataset_002804.png
140,259,ned_flanders,14,dataset_002805.png
251,358,abraham_grampa_simpson,0,dataset_002806.png
165,233,lisa_simpson,10,dataset_002807.png
187,340,bart_simpson,2,dataset_002808.png
236,371,marge_simpson,11,dataset_002809.png
258,383,apu_nahasapeemapetilon,1,dataset_002810.png
200,399,homer_simpson,7,dataset_002811.png
203,375,marge_simpson,11,dataset_002812.png
170,239,nelson_muntz,15,dataset_002813.png
201,257,charles_montgomery_burns,3,dataset_002814.png
233,482,marge_simpson,11,dataset_002815.png
295,386,homer_simpson,7,dataset_002816.png
140,212,lisa_simpson,10,dataset_002817.png
188,258,lisa_simpson,10,dataset_002818.png
220,346,nelson_muntz,15,dataset_002819.png
148,337,kent_brockman,8,dataset_002820.png
189,332,ned_flanders,14,dataset_002821.png
146,333,krusty_the_clown,9,dataset_002822.png
153,227,charles_montgomery_burns,3,dataset_002823.png
149,298,marge_simpson,11,dataset_002824.png
127,196,bart_simpson,2,dataset_002825.png
231,286,lisa_simpson,10,dataset_002826.png
131,316,abraham_grampa_simpson,0,dataset_002827.png
221,291,homer_simpson,7,dataset_002828.png
320,349,kent_brockman,8,dataset_002829.png
145,270,bart_simpson,2,dataset_002830.png
268,455,apu_nahasapeemapetilon,1,dataset_002831.png
126,350,ned_flanders,14,dataset_002832.png
236,364,bart_simpson,2,dataset_002833.png
207,328,marge_simpson,11,dataset_002834.png
237,329,marge_simpson,11,dataset_002835.png
155,226,bart_simpson,2,dataset_002836.png
156,210,principal_skinner,16,dataset_002837.png
281,429,lisa_simpson,10,dataset_002838.png
120,161,charles_montgomery_burns,3,dataset_002839.png
273,337,lisa_simpson,10,dataset_002840.png
191,308,abraham_grampa_simpson,0,dataset_002841.png
327,366,homer_simpson,7,dataset_002842.png
244,348,abraham_grampa_simpson,0,dataset_002843.png
242,282,homer_simpson,7,dataset_002844.png
255,351,homer_simpson,7,dataset_002845.png
238,316,homer_simpson,7,dataset_002846.png
310,415,ned_flanders,14,dataset_002847.png
281,381,lisa_simpson,10,dataset_002848.png
222,355,ned_flanders,14,dataset_002849.png
163,403,marge_simpson,11,dataset_002850.png
264,384,lisa_simpson,10,dataset_002851.png
152,244,bart_simpson,2,dataset_002852.png
172,450,ned_flanders,14,dataset_002853.png
232,353,abraham_grampa_simpson,0,dataset_002854.png
267,349,abraham_grampa_simpson,0,dataset_002855.png
122,139,charles_montgomery_burns,3,dataset_002856.png
212,232,nelson_muntz,15,dataset_002857.png
209,364,chief_wiggum,4,dataset_002858.png
231,310,edna_krabappel,6,dataset_002859.png
382,388,abraham_grampa_simpson,0,dataset_002860.png
214,275,abraham_grampa_simpson,0,dataset_002861.png
203,267,abraham_grampa_simpson,0,dataset_002862.png
249,295,homer_simpson,7,dataset_002863.png
262,351,abraham_grampa_simpson,0,dataset_002864.png
176,280,homer_simpson,7,dataset_002865.png
297,349,ned_flanders,14,dataset_002866.png
186,368,marge_simpson,11,dataset_002867.png
120,188,lisa_simpson,10,dataset_002868.png
197,337,krusty_the_clown,9,dataset_002869.png
127,185,ned_flanders,14,dataset_002870.png
254,339,charles_montgomery_burns,3,dataset_002871.png
160,253,nelson_muntz,15,dataset_002872.png
324,409,homer_simpson,7,dataset_002873.png
163,212,edna_krabappel,6,dataset_002874.png
135,165,ned_flanders,14,dataset_002875.png
144,240,homer_simpson,7,dataset_002876.png
197,302,ned_flanders,14,dataset_002877.png
369,405,bart_simpson,2,dataset_002878.png
204,264,charles_montgomery_burns,3,dataset_002879.png
165,269,lisa_simpson,10,dataset_002880.png
203,320,homer_simpson,7,dataset_002881.png
152,160,kent_brockman,8,dataset_002882.png
234,333,homer_simpson,7,dataset_002883.png
212,401,apu_nahasapeemapetilon,1,dataset_002884.png
155,292,lisa_simpson,10,dataset_002885.png
472,423,marge_simpson,11,dataset_002886.png
355,370,kent_brockman,8,dataset_002887.png
153,218,ned_flanders,14,dataset_002888.png
207,256,principal_skinner,16,dataset_002889.png
322,446,homer_simpson,7,dataset_002890.png
235,355,krusty_the_clown,9,dataset_002891.png
236,300,abraham_grampa_simpson,0,dataset_002892.png
281,359,principal_skinner,16,dataset_002893.png
148,333,principal_skinner,16,dataset_002894.png
360,474,principal_skinner,16,dataset_002895.png
211,324,marge_simpson,11,dataset_002896.png
182,223,charles_montgomery_burns,3,dataset_002897.png
152,242,kent_brockman,8,dataset_002898.png
150,230,lisa_simpson,10,dataset_002899.png
257,475,abraham_grampa_simpson,0,dataset_002900.png
273,369,milhouse_van_houten,12,dataset_002901.png
479,392,bart_simpson,2,dataset_002902.png
134,123,krusty_the_clown,9,dataset_002903.png
356,365,nelson_muntz,15,dataset_002904.png
289,386,lisa_simpson,10,dataset_002905.png
249,358,ned_flanders,14,dataset_002906.png
140,183,charles_montgomery_burns,3,dataset_002907.png
146,177,nelson_muntz,15,dataset_002908.png
414,482,marge_simpson,11,dataset_002909.png
217,246,bart_simpson,2,dataset_002910.png
388,460,homer_simpson,7,dataset_002911.png
228,270,ned_flanders,14,dataset_002912.png
320,426,apu_nahasapeemapetilon,1,dataset_002913.png
238,259,charles_montgomery_burns,3,dataset_002914.png
159,241,marge_simpson,11,dataset_002915.png
288,486,bart_simpson,2,dataset_002916.png
175,292,marge_simpson,11,dataset_002917.png
164,221,charles_montgomery_burns,3,dataset_002918.png
191,250,milhouse_van_houten,12,dataset_002919.png
140,249,abraham_grampa_simpson,0,dataset_002920.png
208,326,apu_nahasapeemapetilon,1,dataset_002921.png
208,266,bart_simpson,2,dataset_002922.png
182,264,charles_montgomery_burns,3,dataset_002923.png
128,359,marge_simpson,11,dataset_002924.png
301,285,homer_simpson,7,dataset_002925.png
429,468,comic_book_guy,5,dataset_002926.png
125,248,ned_flanders,14,dataset_002927.png
244,343,abraham_grampa_simpson,0,dataset_002928.png
251,296,bart_simpson,2,dataset_002929.png
174,305,marge_simpson,11,dataset_002930.png
170,324,marge_simpson,11,dataset_002931.png
214,213,moe_szyslak,13,dataset_002932.png
178,231,moe_szyslak,13,dataset_002933.png
258,383,lisa_simpson,10,dataset_002934.png
199,318,principal_skinner,16,dataset_002935.png
342,307,sideshow_bob,17,dataset_002936.png
148,304,marge_simpson,11,dataset_002937.png
121,134,comic_book_guy,5,dataset_002938.png
155,255,marge_simpson,11,dataset_002939.png
151,255,ned_flanders,14,dataset_002940.png
251,337,ned_flanders,14,dataset_002941.png
209,326,bart_simpson,2,dataset_002942.png
220,344,homer_simpson,7,dataset_002943.png
200,282,apu_nahasapeemapetilon,1,dataset_002944.png
126,130,principal_skinner,16,dataset_002945.png
248,277,homer_simpson,7,dataset_002946.png
127,133,charles_montgomery_burns,3,dataset_002947.png
141,245,homer_simpson,7,dataset_002948.png
180,274,charles_montgomery_burns,3,dataset_002949.png
139,359,principal_skinner,16,dataset_002950.png
231,291,moe_szyslak,13,dataset_002951.png
201,296,abraham_grampa_simpson,0,dataset_002952.png
278,388,milhouse_van_houten,12,dataset_002953.png
191,266,nelson_muntz,15,dataset_002954.png
266,391,homer_simpson,7,dataset_002955.png
167,202,apu_nahasapeemapetilon,1,dataset_002956.png
236,290,krusty_the_clown,9,dataset_002957.png
235,229,principal_skinner,16,dataset_002958.png
157,215,principal_skinner,16,dataset_002959.png
177,287,bart_simpson,2,dataset_002960.png
188,310,principal_skinner,16,dataset_002961.png
239,384,kent_brockman,8,dataset_002962.png
189,225,comic_book_guy,5,dataset_002963.png
268,437,milhouse_van_houten,12,dataset_002964.png
351,381,marge_simpson,11,dataset_002965.png
242,327,sideshow_bob,17,dataset_002966.png
154,209,bart_simpson,2,dataset_002967.png
179,409,principal_skinner,16,dataset_002968.png
276,454,bart_simpson,2,dataset_002969.png
148,341,ned_flanders,14,dataset_002970.png
185,312,marge_simpson,11,dataset_002971.png
137,181,homer_simpson,7,dataset_002972.png
225,382,marge_simpson,11,dataset_002973.png
150,215,principal_skinner,16,dataset_002974.png
442,481,krusty_the_clown,9,dataset_002975.png
130,145,charles_montgomery_burns,3,dataset_002976.png
253,248,lisa_simpson,10,dataset_002977.png
420,460,sideshow_bob,17,dataset_002978.png
184,269,ned_flanders,14,dataset_002979.png
124,160,ned_flanders,14,dataset_002980.png
247,357,bart_simpson,2,dataset_002981.png
309,381,ned_flanders,14,dataset_002982.png
142,217,abraham_grampa_simpson,0,dataset_002983.png
283,486,marge_simpson,11,dataset_002984.png
120,435,abraham_grampa_simpson,0,dataset_002985.png
137,214,abraham_grampa_simpson,0,dataset_002986.png
180,254,milhouse_van_houten,12,dataset_002987.png
150,304,ned_flanders,14,dataset_002988.png
206,309,lisa_simpson,10,dataset_002989.png
377,423,lisa_simpson,10,dataset_002990.png
194,410,abraham_grampa_simpson,0,dataset_002991.png
350,388,krusty_the_clown,9,dataset_002992.png
157,208,kent_brockman,8,dataset_002993.png
176,215,lisa_simpson,10,dataset_002994.png
235,324,charles_montgomery_burns,3,dataset_002995.png
348,416,abraham_grampa_simpson,0,dataset_002996.png
583,424,lisa_simpson,10,dataset_002997.png
222,302,marge_simpson,11,dataset_002998.png
212,367,kent_brockman,8,dataset_002999.png
340,296,krusty_the_clown,9,dataset_003000.png
161,327,marge_simpson,11,dataset_003001.png
235,285,edna_krabappel,6,dataset_003002.png
472,482,krusty_the_clown,9,dataset_003003.png
328,359,charles_montgomery_burns,3,dataset_003004.png
174,267,homer_simpson,7,dataset_003005.png
202,381,ned_flanders,14,dataset_003006.png
289,415,principal_skinner,16,dataset_003007.png
259,213,abraham_grampa_simpson,0,dataset_003008.png
149,327,principal_skinner,16,dataset_003009.png
284,292,charles_montgomery_burns,3,dataset_003010.png
232,319,homer_simpson,7,dataset_003011.png
345,423,ned_flanders,14,dataset_003012.png
147,181,ned_flanders,14,dataset_003013.png
241,354,abraham_grampa_simpson,0,dataset_003014.png
367,345,abraham_grampa_simpson,0,dataset_003015.png
212,279,nelson_muntz,15,dataset_003016.png
194,241,bart_simpson,2,dataset_003017.png
171,414,principal_skinner,16,dataset_003018.png
220,181,krusty_the_clown,9,dataset_003019.png
143,263,chief_wiggum,4,dataset_003020.png
365,367,krusty_the_clown,9,dataset_003021.png
192,393,marge_simpson,11,dataset_003022.png
302,343,moe_szyslak,13,dataset_003023.png
318,355,moe_szyslak,13,dataset_003024.png
247,283,kent_brockman,8,dataset_003025.png
215,241,edna_krabappel,6,dataset_003026.png
214,390,bart_simpson,2,dataset_003027.png
296,423,marge_simpson,11,dataset_003028.png
309,358,lisa_simpson,10,dataset_003029.png
168,158,krusty_the_clown,9,dataset_003030.png
176,244,charles_montgomery_burns,3,dataset_003031.png
129,410,marge_simpson,11,dataset_003032.png
248,249,charles_montgomery_burns,3,dataset_003033.png
319,450,homer_simpson,7,dataset_003034.png
254,346,lisa_simpson,10,dataset_003035.png
315,409,principal_skinner,16,dataset_003036.png
212,261,charles_montgomery_burns,3,dataset_003037.png
262,371,bart_simpson,2,dataset_003038.png
275,342,charles_montgomery_burns,3,dataset_003039.png
409,414,marge_simpson,11,dataset_003040.png
222,391,ned_flanders,14,dataset_003041.png
139,442,chief_wiggum,4,dataset_003042.png
234,301,apu_nahasapeemapetilon,1,dataset_003043.png
271,327,bart_simpson,2,dataset_003044.png
222,382,homer_simpson,7,dataset_003045.png
194,245,apu_nahasapeemapetilon,1,dataset_003046.png
142,371,marge_simpson,11,dataset_003047.png
249,366,principal_skinner,16,dataset_003048.png
173,306,marge_simpson,11,dataset_003049.png
241,277,charles_montgomery_burns,3,dataset_003050.png
126,175,bart_simpson,2,dataset_003051.png
170,330,principal_skinner,16,dataset_003052.png
172,223,lisa_simpson,10,dataset_003053.png
139,256,apu_nahasapeemapetilon,1,dataset_003054.png
214,273,lisa_simpson,10,dataset_003055.png
261,421,homer_simpson,7,dataset_003056.png
206,331,ned_flanders,14,dataset_003057.png
273,402,bart_simpson,2,dataset_003058.png
490,451,charles_montgomery_burns,3,dataset_003059.png
248,349,homer_simpson,7,dataset_003060.png
199,188,krusty_the_clown,9,dataset_003061.png
130,345,charles_montgomery_burns,3,dataset_003062.png
162,202,charles_montgomery_burns,3,dataset_003063.png
158,148,ned_flanders,14,dataset_003064.png
381,348,principal_skinner,16,dataset_003065.png
230,400,krusty_the_clown,9,dataset_003066.png
169,246,apu_nahasapeemapetilon,1,dataset_003067.png
176,239,edna_krabappel,6,dataset_003068.png
222,201,charles_montgomery_burns,3,dataset_003069.png
150,219,bart_simpson,2,dataset_003070.png
222,313,sideshow_bob,17,dataset_003071.png
260,403,ned_flanders,14,dataset_003072.png
245,320,kent_brockman,8,dataset_003073.png
229,270,lisa_simpson,10,dataset_003074.png
160,371,abraham_grampa_simpson,0,dataset_003075.png
125,289,edna_krabappel,6,dataset_003076.png
364,442,lisa_simpson,10,dataset_003077.png
434,386,apu_nahasapeemapetilon,1,dataset_003078.png
201,463,principal_skinner,16,dataset_003079.png
126,130,charles_montgomery_burns,3,dataset_003080.png
257,232,charles_montgomery_burns,3,dataset_003081.png
259,359,marge_simpson,11,dataset_003082.png
200,315,lisa_simpson,10,dataset_003083.png
278,233,ned_flanders,14,dataset_003084.png
169,159,lisa_simpson,10,dataset_003085.png
185,271,homer_simpson,7,dataset_003086.png
170,304,abraham_grampa_simpson,0,dataset_003087.png
168,261,homer_simpson,7,dataset_003088.png
173,311,ned_flanders,14,dataset_003089.png
194,267,principal_skinner,16,dataset_003090.png
192,279,ned_flanders,14,dataset_003091.png
284,433,marge_simpson,11,dataset_003092.png
259,341,chief_wiggum,4,dataset_003093.png
170,194,chief_wiggum,4,dataset_003094.png
281,333,charles_montgomery_burns,3,dataset_003095.png
225,302,charles_montgomery_burns,3,dataset_003096.png
233,264,bart_simpson,2,dataset_003097.png
132,185,ned_flanders,14,dataset_003098.png
143,185,bart_simpson,2,dataset_003099.png
171,251,lisa_simpson,10,dataset_003100.png
216,331,lisa_simpson,10,dataset_003101.png
198,303,krusty_the_clown,9,dataset_003102.png
222,327,charles_montgomery_burns,3,dataset_003103.png
138,223,edna_krabappel,6,dataset_003104.png
169,184,edna_krabappel,6,dataset_003105.png
157,240,ned_flanders,14,dataset_003106.png
220,343,chief_wiggum,4,dataset_003107.png
268,391,marge_simpson,11,dataset_003108.png
213,344,ned_flanders,14,dataset_003109.png
288,394,principal_skinner,16,dataset_003110.png
334,334,moe_szyslak,13,dataset_003111.png
158,333,milhouse_van_houten,12,dataset_003112.png
194,251,principal_skinner,16,dataset_003113.png
163,231,lisa_simpson,10,dataset_003114.png
135,229,bart_simpson,2,dataset_003115.png
272,319,principal_skinner,16,dataset_003116.png
178,294,charles_montgomery_burns,3,dataset_003117.png
291,441,homer_simpson,7,dataset_003118.png
198,316,principal_skinner,16,dataset_003119.png
164,178,moe_szyslak,13,dataset_003120.png
213,356,ned_flanders,14,dataset_003121.png
138,268,nelson_muntz,15,dataset_003122.png
205,218,principal_skinner,16,dataset_003123.png
192,267,charles_montgomery_burns,3,dataset_003124.png
200,195,apu_nahasapeemapetilon,1,dataset_003125.png
169,365,krusty_the_clown,9,dataset_003126.png
292,356,sideshow_bob,17,dataset_003127.png
324,323,lisa_simpson,10,dataset_003128.png
296,184,bart_simpson,2,dataset_003129.png
237,234,comic_book_guy,5,dataset_003130.png
139,181,lisa_simpson,10,dataset_003131.png
202,243,krusty_the_clown,9,dataset_003132.png
227,351,abraham_grampa_simpson,0,dataset_003133.png
339,302,charles_montgomery_burns,3,dataset_003134.png
176,272,edna_krabappel,6,dataset_003135.png
208,249,charles_montgomery_burns,3,dataset_003136.png
206,217,ned_flanders,14,dataset_003137.png
298,452,lisa_simpson,10,dataset_003138.png
230,300,lisa_simpson,10,dataset_003139.png
171,263,bart_simpson,2,dataset_003140.png
186,283,bart_simpson,2,dataset_003141.png
178,288,marge_simpson,11,dataset_003142.png
340,390,principal_skinner,16,dataset_003143.png
122,176,abraham_grampa_simpson,0,dataset_003144.png
270,372,homer_simpson,7,dataset_003145.png
222,348,principal_skinner,16,dataset_003146.png
195,345,sideshow_bob,17,dataset_003147.png
246,301,homer_simpson,7,dataset_003148.png
145,179,charles_montgomery_burns,3,dataset_003149.png
124,193,ned_flanders,14,dataset_003150.png
328,305,charles_montgomery_burns,3,dataset_003151.png
326,424,krusty_the_clown,9,dataset_003152.png
191,285,bart_simpson,2,dataset_003153.png
241,342,marge_simpson,11,dataset_003154.png
169,288,kent_brockman,8,dataset_003155.png
149,242,milhouse_van_houten,12,dataset_003156.png
240,367,ned_flanders,14,dataset_003157.png
120,273,lisa_simpson,10,dataset_003158.png
323,360,abraham_grampa_simpson,0,dataset_003159.png
203,381,abraham_grampa_simpson,0,dataset_003160.png
256,281,marge_simpson,11,dataset_003161.png
216,340,homer_simpson,7,dataset_003162.png
339,416,homer_simpson,7,dataset_003163.png
186,469,marge_simpson,11,dataset_003164.png
240,230,principal_skinner,16,dataset_003165.png
312,352,krusty_the_clown,9,dataset_003166.png
359,383,homer_simpson,7,dataset_003167.png
231,246,krusty_the_clown,9,dataset_003168.png
229,275,homer_simpson,7,dataset_003169.png
295,419,principal_skinner,16,dataset_003170.png
189,419,abraham_grampa_simpson,0,dataset_003171.png
169,334,ned_flanders,14,dataset_003172.png
235,271,krusty_the_clown,9,dataset_003173.png
150,339,abraham_grampa_simpson,0,dataset_003174.png
264,328,lisa_simpson,10,dataset_003175.png
218,281,lisa_simpson,10,dataset_003176.png
167,178,chief_wiggum,4,dataset_003177.png
213,319,ned_flanders,14,dataset_003178.png
208,307,bart_simpson,2,dataset_003179.png
160,274,charles_montgomery_burns,3,dataset_003180.png
159,222,lisa_simpson,10,dataset_003181.png
209,366,marge_simpson,11,dataset_003182.png
298,474,apu_nahasapeemapetilon,1,dataset_003183.png
137,161,principal_skinner,16,dataset_003184.png
204,295,charles_montgomery_burns,3,dataset_003185.png
208,320,abraham_grampa_simpson,0,dataset_003186.png
175,287,abraham_grampa_simpson,0,dataset_003187.png
135,237,bart_simpson,2,dataset_003188.png
233,357,abraham_grampa_simpson,0,dataset_003189.png
144,309,charles_montgomery_burns,3,dataset_003190.png
128,115,nelson_muntz,15,dataset_003191.png
127,170,charles_montgomery_burns,3,dataset_003192.png
169,179,marge_simpson,11,dataset_003193.png
185,360,apu_nahasapeemapetilon,1,dataset_003194.png
226,380,apu_nahasapeemapetilon,1,dataset_003195.png
197,197,moe_szyslak,13,dataset_003196.png
273,349,ned_flanders,14,dataset_003197.png
187,246,abraham_grampa_simpson,0,dataset_003198.png
200,296,ned_flanders,14,dataset_003199.png
416,414,principal_skinner,16,dataset_003200.png
233,332,nelson_muntz,15,dataset_003201.png
114,180,nelson_muntz,15,dataset_003202.png
146,283,bart_simpson,2,dataset_003203.png
155,338,principal_skinner,16,dataset_003204.png
158,157,bart_simpson,2,dataset_003205.png
253,321,abraham_grampa_simpson,0,dataset_003206.png
242,351,abraham_grampa_simpson,0,dataset_003207.png
207,185,principal_skinner,16,dataset_003208.png
153,333,bart_simpson,2,dataset_003209.png
206,350,bart_simpson,2,dataset_003210.png
166,306,bart_simpson,2,dataset_003211.png
253,412,marge_simpson,11,dataset_003212.png
275,401,homer_simpson,7,dataset_003213.png
240,409,ned_flanders,14,dataset_003214.png
217,371,marge_simpson,11,dataset_003215.png
199,262,charles_montgomery_burns,3,dataset_003216.png
236,293,milhouse_van_houten,12,dataset_003217.png
242,389,chief_wiggum,4,dataset_003218.png
224,298,homer_simpson,7,dataset_003219.png
121,152,principal_skinner,16,dataset_003220.png
443,341,marge_simpson,11,dataset_003221.png
323,364,charles_montgomery_burns,3,dataset_003222.png
181,280,principal_skinner,16,dataset_003223.png
220,175,kent_brockman,8,dataset_003224.png
268,408,kent_brockman,8,dataset_003225.png
258,378,principal_skinner,16,dataset_003226.png
342,386,abraham_grampa_simpson,0,dataset_003227.png
175,383,abraham_grampa_simpson,0,dataset_003228.png
168,410,milhouse_van_houten,12,dataset_003229.png
187,250,lisa_simpson,10,dataset_003230.png
244,249,charles_montgomery_burns,3,dataset_003231.png
224,326,milhouse_van_houten,12,dataset_003232.png
243,325,abraham_grampa_simpson,0,dataset_003233.png
285,413,ned_flanders,14,dataset_003234.png
132,167,principal_skinner,16,dataset_003235.png
221,235,principal_skinner,16,dataset_003236.png
200,328,lisa_simpson,10,dataset_003237.png
199,303,chief_wiggum,4,dataset_003238.png
169,185,charles_montgomery_burns,3,dataset_003239.png
220,366,charles_montgomery_burns,3,dataset_003240.png
323,368,charles_montgomery_burns,3,dataset_003241.png
328,441,kent_brockman,8,dataset_003242.png
305,425,abraham_grampa_simpson,0,dataset_003243.png
310,489,sideshow_bob,17,dataset_003244.png
195,251,charles_montgomery_burns,3,dataset_003245.png
208,255,milhouse_van_houten,12,dataset_003246.png
141,159,nelson_muntz,15,dataset_003247.png
216,342,marge_simpson,11,dataset_003248.png
228,346,principal_skinner,16,dataset_003249.png
230,262,homer_simpson,7,dataset_003250.png
216,359,charles_montgomery_burns,3,dataset_003251.png
228,323,lisa_simpson,10,dataset_003252.png
214,343,krusty_the_clown,9,dataset_003253.png
173,291,marge_simpson,11,dataset_003254.png
211,327,abraham_grampa_simpson,0,dataset_003255.png
272,380,principal_skinner,16,dataset_003256.png
128,221,apu_nahasapeemapetilon,1,dataset_003257.png
335,438,lisa_simpson,10,dataset_003258.png
234,332,homer_simpson,7,dataset_003259.png
149,285,abraham_grampa_simpson,0,dataset_003260.png
297,368,abraham_grampa_simpson,0,dataset_003261.png
129,202,principal_skinner,16,dataset_003262.png
343,448,abraham_grampa_simpson,0,dataset_003263.png
377,419,abraham_grampa_simpson,0,dataset_003264.png
173,299,abraham_grampa_simpson,0,dataset_003265.png
346,402,principal_skinner,16,dataset_003266.png
164,252,apu_nahasapeemapetilon,1,dataset_003267.png
206,293,homer_simpson,7,dataset_003268.png
209,143,charles_montgomery_burns,3,dataset_003269.png
358,344,homer_simpson,7,dataset_003270.png
202,234,lisa_simpson,10,dataset_003271.png
200,212,ned_flanders,14,dataset_003272.png
231,401,bart_simpson,2,dataset_003273.png
252,389,lisa_simpson,10,dataset_003274.png
172,279,abraham_grampa_simpson,0,dataset_003275.png
187,236,nelson_muntz,15,dataset_003276.png
171,292,abraham_grampa_simpson,0,dataset_003277.png
253,402,abraham_grampa_simpson,0,dataset_003278.png
180,401,marge_simpson,11,dataset_003279.png
185,283,homer_simpson,7,dataset_003280.png
180,343,nelson_muntz,15,dataset_003281.png
194,219,lisa_simpson,10,dataset_003282.png
153,359,edna_krabappel,6,dataset_003283.png
171,222,nelson_muntz,15,dataset_003284.png
246,389,ned_flanders,14,dataset_003285.png
236,321,edna_krabappel,6,dataset_003286.png
285,443,lisa_simpson,10,dataset_003287.png
198,340,nelson_muntz,15,dataset_003288.png
199,251,charles_montgomery_burns,3,dataset_003289.png
163,247,sideshow_bob,17,dataset_003290.png
145,245,kent_brockman,8,dataset_003291.png
206,417,ned_flanders,14,dataset_003292.png
253,271,ned_flanders,14,dataset_003293.png
236,289,homer_simpson,7,dataset_003294.png
345,309,homer_simpson,7,dataset_003295.png
205,348,krusty_the_clown,9,dataset_003296.png
255,291,comic_book_guy,5,dataset_003297.png
192,433,homer_simpson,7,dataset_003298.png
164,386,marge_simpson,11,dataset_003299.png
328,416,bart_simpson,2,dataset_003300.png
249,409,kent_brockman,8,dataset_003301.png
202,369,ned_flanders,14,dataset_003302.png
122,208,lisa_simpson,10,dataset_003303.png
325,354,comic_book_guy,5,dataset_003304.png
214,338,chief_wiggum,4,dataset_003305.png
158,327,ned_flanders,14,dataset_003306.png
332,414,milhouse_van_houten,12,dataset_003307.png
460,431,sideshow_bob,17,dataset_003308.png
332,342,kent_brockman,8,dataset_003309.png
263,365,homer_simpson,7,dataset_003310.png
128,171,charles_montgomery_burns,3,dataset_003311.png
340,419,marge_simpson,11,dataset_003312.png
179,276,bart_simpson,2,dataset_003313.png
292,214,homer_simpson,7,dataset_003314.png
202,376,abraham_grampa_simpson,0,dataset_003315.png
172,274,charles_montgomery_burns,3,dataset_003316.png
119,171,kent_brockman,8,dataset_003317.png
226,236,principal_skinner,16,dataset_003318.png
134,205,ned_flanders,14,dataset_003319.png
221,385,ned_flanders,14,dataset_003320.png
265,435,abraham_grampa_simpson,0,dataset_003321.png
207,269,krusty_the_clown,9,dataset_003322.png
134,198,charles_montgomery_burns,3,dataset_003323.png
408,434,chief_wiggum,4,dataset_003324.png
252,288,principal_skinner,16,dataset_003325.png
165,307,bart_simpson,2,dataset_003326.png
154,219,lisa_simpson,10,dataset_003327.png
158,208,bart_simpson,2,dataset_003328.png
205,339,marge_simpson,11,dataset_003329.png
135,264,homer_simpson,7,dataset_003330.png
248,241,nelson_muntz,15,dataset_003331.png
166,355,apu_nahasapeemapetilon,1,dataset_003332.png
183,152,sideshow_bob,17,dataset_003333.png
173,238,principal_skinner,16,dataset_003334.png
318,474,lisa_simpson,10,dataset_003335.png
205,366,marge_simpson,11,dataset_003336.png
217,326,krusty_the_clown,9,dataset_003337.png
164,202,marge_simpson,11,dataset_003338.png
234,382,marge_simpson,11,dataset_003339.png
306,361,apu_nahasapeemapetilon,1,dataset_003340.png
271,380,krusty_the_clown,9,dataset_003341.png
159,225,ned_flanders,14,dataset_003342.png
